,samples,nm_class,slices,fold
1,f856fa85-fdb8-c0b0-e040-11ac0d480b4e.csv,Bone-Osteosarc,10,9
3,f8809cee-8f81-28f8-e040-11ac0d4873bf.csv,Bone-Osteosarc,8,9
0,f82d213f-9843-28eb-e040-11ac0d483e48.csv,Bone-Osteosarc,2,9
2,f86b6ba2-8f4b-ee53-e040-11ac0d485904.csv,Bone-Osteosarc,10,9
3,f86b7e84-7040-c751-e040-11ac0c485675.csv,Bone-Osteosarc,1,9
2,f85add3d-e2e6-31f8-e040-11ac0d48479c.csv,Bone-Osteosarc,3,9
4,fc998aec-57dd-eab2-e040-11ac0d48680a.csv,Bone-Osteosarc,2,9
1,f8425828-5b0f-23a8-e040-11ac0d484128.csv,Bone-Osteosarc,3,9
2,f8572359-f29a-5945-e040-11ac0d4821cf.csv,Bone-Osteosarc,1,9
1,f8515e5a-7de3-6be3-e040-11ac0c480d6d.csv,Bone-Osteosarc,7,9
1,f85397dc-e6e9-4f54-e040-11ac0d48706c.csv,Bone-Osteosarc,8,9
0,f83fc777-5416-c3e9-e040-11ac0d482c8e.csv,Bone-Osteosarc,10,9
4,fc99b734-7f61-88d1-e040-11ac0c482e88.csv,Bone-Osteosarc,3,9
1,f843ed5c-0336-3d33-e040-11ac0d48478c.csv,Bone-Osteosarc,4,9
0,f82d213f-9ba5-7b6b-e040-11ac0c486882.csv,Bone-Osteosarc,3,9
2,f85ae2b7-cebf-17a2-e040-11ac0c48033a.csv,Bone-Osteosarc,4,9
3,fc9469d0-4d0e-bb59-e040-11ac0d481e59.csv,Bone-Osteosarc,10,9
0,f82d213f-bc06-5b51-e040-11ac0c48687e.csv,Bone-Osteosarc,4,9
3,f87348df-7186-4c6b-e040-11ac0c482ba9.csv,Bone-Osteosarc,3,9
2,f86975a2-78a4-ef8c-e040-11ac0c4809da.csv,Bone-Osteosarc,8,9
2,f8593ac0-9480-22a0-e040-11ac0d48697a.csv,Bone-Osteosarc,2,9
3,f87cdca1-2c85-49d2-e040-11ac0d485c9d.csv,Bone-Osteosarc,4,9
2,f8696c79-b165-92a6-e040-11ac0c4804bf.csv,Bone-Osteosarc,7,9
11,db45d81f-695c-4f99-beea-6dbec1ff47fc.csv,Breast-AdenoCA,2,9
10,aacaba97-ecde-440b-aae0-0e9c608c4b24.csv,Breast-AdenoCA,2,9
21,fc8130e0-0c53-b432-e040-11ac0c483283.csv,Breast-AdenoCA,2,9
8,71fda5a9-7049-406f-9348-2c24f7ddf5f4.csv,Breast-AdenoCA,2,9
16,f848b66f-bd9e-4fba-afd4-eb58848d1ef4.csv,Breast-AdenoCA,3,9
12,f393bafe-7503-5c45-e040-11ac0d484511.csv,Breast-AdenoCA,5,9
13,f393bb0a-9b20-a0e5-e040-11ac0d48454e.csv,Breast-AdenoCA,5,9
14,f7b84bac-f161-9eee-e040-11ac0c4847ed.csv,Breast-AdenoCA,5,9
15,f7e7d61f-e2dc-b523-e040-11ac0c482000.csv,Breast-AdenoCA,5,9
16,fb9135d9-2acf-41dd-8552-359e6b8c9470.csv,Breast-AdenoCA,5,9
17,fc68e599-6a40-61dc-e040-11ac0d48700d.csv,Breast-AdenoCA,5,9
19,fc8130df-3225-3f96-e040-11ac0d485dfe.csv,Breast-AdenoCA,5,9
12,f393bb00-888d-710f-e040-11ac0d484518.csv,Breast-AdenoCA,7,9
13,f393bb0b-08ed-3335-e040-11ac0d484554.csv,Breast-AdenoCA,7,9
14,f7c6486a-bb08-f77a-e040-11ac0c482953.csv,Breast-AdenoCA,7,9
14,f7b84b5d-8f28-e6b7-e040-11ac0c484704.csv,Breast-AdenoCA,4,9
18,fc8130df-1cdd-cade-e040-11ac0d485dec.csv,Breast-AdenoCA,3,9
23,fc9dbf68-4599-3c64-e040-11ac0d481623.csv,Breast-AdenoCA,4,9
22,fc8130e0-aed2-bb2f-e040-11ac0d485e12.csv,Breast-AdenoCA,4,9
21,fc8130e0-0db6-b568-e040-11ac0c483281.csv,Breast-AdenoCA,4,9
20,fc8130df-90ba-5d94-e040-11ac0d485e0c.csv,Breast-AdenoCA,4,9
19,fc8130df-3147-3e94-e040-11ac0d485df8.csv,Breast-AdenoCA,4,9
18,fc8130df-1e8f-c879-e040-11ac0d485df4.csv,Breast-AdenoCA,4,9
17,fc68c24d-47ad-7961-e040-11ac0c48595c.csv,Breast-AdenoCA,4,9
16,f8f749b7-547d-49fa-9da2-44eed962b6fd.csv,Breast-AdenoCA,4,9
15,f7e7b258-b4b2-e6c5-e040-11ac0d486773.csv,Breast-AdenoCA,4,9
14,f7b84c09-15d4-3046-e040-11ac0c4847ff.csv,Breast-AdenoCA,6,9
5,25c76a8f-77c0-4650-bddf-45ed0c10a2e6.csv,Breast-AdenoCA,7,9
7,6764e0a2-7a78-45c1-9189-6001c6518ce4.csv,Breast-AdenoCA,7,9
7,5b7d5767-2037-4175-aec9-886776343181.csv,Breast-AdenoCA,5,9
8,7b08e810-f3c9-4155-ac11-f45a3a4f8b41.csv,Breast-AdenoCA,7,9
13,f393bb0a-df7d-645c-e040-11ac0d484550.csv,Breast-AdenoCA,6,9
9,9ddf2119-a222-4fa5-a9f3-0bec7eeea36b.csv,Breast-AdenoCA,7,9
11,e55f338f-97e2-4394-ae23-c92606069485.csv,Breast-AdenoCA,6,9
9,9032b7fe-e38a-4641-a45e-67041668adc4.csv,Breast-AdenoCA,2,9
7,4e84eed6-82a8-4e91-b0fd-61ec6ef69ce9.csv,Breast-AdenoCA,2,9
20,fc8130e0-095f-b953-e040-11ac0c483287.csv,Breast-AdenoCA,7,9
11,e7dc7492-3a84-49c7-8dea-8f508b53dc40.csv,Breast-AdenoCA,7,9
20,fc8130df-e399-e34d-e040-11ac0c483279.csv,Breast-AdenoCA,5,9
18,fc8130df-1f21-c8f9-e040-11ac0d485dfc.csv,Breast-AdenoCA,5,9
10,b752b444-f033-4be4-9d24-e5e80b4181af.csv,Breast-AdenoCA,4,9
9,987528ac-437a-4eb8-a335-4f2076d5c006.csv,Breast-AdenoCA,4,9
12,f393bafe-c99f-3725-e040-11ac0d484514.csv,Breast-AdenoCA,6,9
8,7456abd5-303e-4e6f-bf4e-47efefc7310f.csv,Breast-AdenoCA,5,9
10,c61ded54-f80e-4da8-b1d8-e22551c96118.csv,Breast-AdenoCA,5,9
11,e5593865-5f8e-4a4c-b36f-73fbe64d66da.csv,Breast-AdenoCA,5,9
9,987d41ee-6bab-490c-b0f2-bf28c0089de9.csv,Breast-AdenoCA,5,9
10,cc4f9175-a8c8-424a-99d7-8bd11cae0e52.csv,Breast-AdenoCA,7,9
21,fc8130e0-0dcf-b558-e040-11ac0c483285.csv,Breast-AdenoCA,5,9
14,f6114c69-71a1-47d5-9b28-b0227b1872f7.csv,Breast-AdenoCA,1,9
19,fc8130df-2d5f-3b53-e040-11ac0d485dee.csv,Breast-AdenoCA,1,9
12,eddfbfb9-3ae8-449b-b870-46062a2571c1.csv,Breast-AdenoCA,1,9
11,dabb5a94-9706-4429-8db0-c328e2004340.csv,Breast-AdenoCA,1,9
9,8f558713-f32b-403b-aedf-c79efeb41c67.csv,Breast-AdenoCA,1,9
13,f393bb08-5b50-e009-e040-11ac0d484537.csv,Breast-AdenoCA,4,9
17,fc63cbab-d27a-5ebb-e040-11ac0c48724f.csv,Breast-AdenoCA,3,9
12,f393bafd-1baa-e5f4-e040-11ac0d48450b.csv,Breast-AdenoCA,4,9
12,f221cbb5-eefa-187f-e040-11ac0c481708.csv,Breast-AdenoCA,2,9
14,f69e5057-eda6-4391-ba9a-aedbf6b572da.csv,Breast-AdenoCA,2,9
18,fc8130df-18fe-c74d-e040-11ac0d485df2.csv,Breast-AdenoCA,1,9
17,fc5dc6d8-62d2-76d8-e040-11ac0d4863c3.csv,Breast-AdenoCA,1,9
16,f80293b8-ddb7-f575-e040-11ac0d48309d.csv,Breast-AdenoCA,1,9
15,f7d70fac-c76f-399e-e040-11ac0c482f9c.csv,Breast-AdenoCA,1,9
15,f7f3e156-0dde-72b9-e040-11ac0d48542c.csv,Breast-AdenoCA,7,9
16,fc447d51-cdc2-a180-e040-11ac0c4846a4.csv,Breast-AdenoCA,7,9
10,aa58c09a-7799-4675-8310-d270224b163e.csv,Breast-AdenoCA,1,9
17,fc78685a-7053-152a-e040-11ac0c480ded.csv,Breast-AdenoCA,7,9
21,fc8130e0-0bc1-bba7-e040-11ac0c483289.csv,Breast-AdenoCA,1,9
22,fc8130e3-01ba-c740-e040-11ac0c483291.csv,Breast-AdenoCA,6,9
24,fe04d042-a4cc-4a14-8197-415ea40951aa.csv,Breast-AdenoCA,1,9
5,1bb3a1c7-4d7b-4fb6-b54d-e94cbd0e32aa.csv,Breast-AdenoCA,2,9
22,fc8130e0-a8b4-d80d-e040-11ac0c483272.csv,Breast-AdenoCA,1,9
20,fc8130df-6bec-7627-e040-11ac0d485e04.csv,Breast-AdenoCA,1,9
6,2da2b745-068d-408c-9163-3b3a78d4aaed.csv,Breast-AdenoCA,2,9
13,f393bb05-ec1c-17be-e040-11ac0d48452f.csv,Breast-AdenoCA,1,9
5,13d05f7a-e16a-40ef-9a15-21257da2cf89.csv,Breast-AdenoCA,1,9
6,2c6f1862-bb82-4e7e-9cb3-338bdf022ff4.csv,Breast-AdenoCA,1,9
7,4d409156-3a36-4c63-9ad6-b6af34f27b06.csv,Breast-AdenoCA,1,9
8,6e839eaf-1dbb-43f5-8846-c980e05540c7.csv,Breast-AdenoCA,1,9
18,fc8130df-24d9-32f1-e040-11ac0d485df0.csv,Breast-AdenoCA,7,9
10,c67409b2-ac25-42a0-8543-4636ef132fe4.csv,Breast-AdenoCA,6,9
8,74039acd-5aca-4c65-818c-3b577d295be0.csv,Breast-AdenoCA,4,9
7,5a535c49-d42e-43c6-9d32-dc76f28d4f0f.csv,Breast-AdenoCA,4,9
5,1eb62abc-7928-405b-84cc-f091ca5347b2.csv,Breast-AdenoCA,4,9
23,fc93b9ab-760a-5223-e040-11ac0c482177.csv,Breast-AdenoCA,3,9
22,fc8130e0-ad8a-b832-e040-11ac0d485e14.csv,Breast-AdenoCA,3,9
21,fc8130e0-0d25-b475-e040-11ac0c483277.csv,Breast-AdenoCA,3,9
20,fc8130df-8ec8-5b1e-e040-11ac0d485e06.csv,Breast-AdenoCA,3,9
11,df291849-4c35-44e1-b013-8f6b7ee36113.csv,Breast-AdenoCA,4,9
6,3585e133-b3c1-4d90-b5f2-2b867e0ae0ec.csv,Breast-AdenoCA,4,9
22,fc8130e2-f2ef-d096-e040-11ac0c483293.csv,Breast-AdenoCA,5,9
23,fc9ef456-75a2-5967-e040-11ac0c484477.csv,Breast-AdenoCA,5,9
4,0448206f-3ade-4087-b1a9-4fb2d14e1367.csv,Breast-AdenoCA,6,9
5,2290b078-6a5b-4c83-9dfb-b525bbf14e4e.csv,Breast-AdenoCA,6,9
6,418e916b-7a4e-4fab-8616-15dcec4d79f8.csv,Breast-AdenoCA,6,9
7,5dbf3203-ce73-41e4-bf9a-32fc856f73f5.csv,Breast-AdenoCA,6,9
8,74b57d2c-a83f-4798-b86b-a533975e4cc0.csv,Breast-AdenoCA,6,9
9,9c70688d-6e43-4520-9262-eaae4e4d597d.csv,Breast-AdenoCA,6,9
19,fc8130df-30a5-3e6a-e040-11ac0d485de2.csv,Breast-AdenoCA,3,9
5,2b000af3-2c9d-4eaa-af3f-8101b7425c37.csv,Breast-AdenoCA,10,9
6,47312f61-5ef4-4f25-9320-8fbb4758790e.csv,Breast-AdenoCA,10,9
9,97064332-1d4f-4571-93ff-354ffe6d7df9.csv,Breast-AdenoCA,3,9
7,546b982f-60d9-43df-9761-09369afbee2d.csv,Breast-AdenoCA,3,9
6,30dbe353-86d5-40ed-84c2-dbddf7beb17b.csv,Breast-AdenoCA,3,9
5,1c0e384f-7254-4afe-93c0-b3fc6c6a7894.csv,Breast-AdenoCA,3,9
23,fc8edf46-2005-1af4-e040-11ac0d481414.csv,Breast-AdenoCA,2,9
15,f7e4a2a8-093d-9e36-e040-11ac0d480c7d.csv,Breast-AdenoCA,3,9
22,fc8130e0-a94d-d9d0-e040-11ac0c483262.csv,Breast-AdenoCA,2,9
20,fc8130df-897d-5404-e040-11ac0d485e0a.csv,Breast-AdenoCA,2,9
19,fc8130df-2e39-3814-e040-11ac0d485de0.csv,Breast-AdenoCA,2,9
20,fc8130e0-0b9c-bbc9-e040-11ac0c483266.csv,Breast-AdenoCA,10,9
19,fc8130df-6977-7704-e040-11ac0d485de4.csv,Breast-AdenoCA,10,9
7,6d7f44df-e9f0-4542-a6d8-d14ee7804002.csv,Breast-AdenoCA,10,9
16,fc447d53-24d1-c83d-e040-11ac0c4846a6.csv,Breast-AdenoCA,8,9
9,a876398c-5b1d-444f-a360-5fe2db697480.csv,Breast-AdenoCA,10,9
14,f7c6a336-3126-7580-e040-11ac0c485971.csv,Breast-AdenoCA,8,9
8,8e03e773-5557-4e78-889b-4710c515378f.csv,Breast-AdenoCA,10,9
10,d8fbb398-d1da-4444-984a-22c8523625da.csv,Breast-AdenoCA,10,9
23,fca6150f-d555-a29e-e040-11ac0d4873b2.csv,Breast-AdenoCA,10,9
11,e8392f20-c9e3-4649-b64f-5b266c393a76.csv,Breast-AdenoCA,8,9
16,f809247c-2bab-ab06-e040-11ac0d482b8a.csv,Breast-AdenoCA,2,9
17,fc639186-8302-798e-e040-11ac0c484cec.csv,Breast-AdenoCA,2,9
18,fc8130df-1bc2-c537-e040-11ac0d485de6.csv,Breast-AdenoCA,2,9
15,f7f66114-e321-1d4c-e040-11ac0d48541a.csv,Breast-AdenoCA,8,9
12,f393bb01-6ed7-9533-e040-11ac0d484521.csv,Breast-AdenoCA,8,9
21,fc8130e0-a774-d834-e040-11ac0c483268.csv,Breast-AdenoCA,10,9
23,fc9f6cb0-ceb9-790d-e040-11ac0c480ad1.csv,Breast-AdenoCA,7,9
4,097a7d36-905b-72be-e050-11ac0d482c9a.csv,Breast-AdenoCA,8,9
5,25e4cad7-2403-4992-9cbc-433574673549.csv,Breast-AdenoCA,8,9
6,43f7a2e0-fec9-4e43-872d-18c6c946fa17.csv,Breast-AdenoCA,8,9
7,6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01.csv,Breast-AdenoCA,8,9
8,84c77098-03d0-4b22-afb1-797703e85c6c.csv,Breast-AdenoCA,8,9
9,a6c14ebc-81a2-44f7-af87-2b7ec85e5696.csv,Breast-AdenoCA,8,9
23,fc813235-5ed8-7695-e040-11ac0d485e3e.csv,Breast-AdenoCA,1,9
10,d5372745-95cf-4572-a6e7-e7f5b796911a.csv,Breast-AdenoCA,8,9
13,f393bb0c-3ffa-cb72-e040-11ac0d48455c.csv,Breast-AdenoCA,8,9
19,fc8130df-3361-3c8a-e040-11ac0d485dea.csv,Breast-AdenoCA,6,9
12,f393baf9-2710-9203-e040-11ac0d484504.csv,Breast-AdenoCA,3,9
11,ddc7377d-82c3-480a-be3c-3d1da52c77d4.csv,Breast-AdenoCA,3,9
10,b27d75ba-5989-4200-bfe9-f1b7d7cf8008.csv,Breast-AdenoCA,3,9
13,f393bb08-4121-cad8-e040-11ac0d484535.csv,Breast-AdenoCA,3,9
14,f7b847e5-0f5d-69b4-e040-11ac0c4845fe.csv,Breast-AdenoCA,3,9
18,fc8130df-2211-cfcc-e040-11ac0d485dde.csv,Breast-AdenoCA,6,9
17,fc6d77a9-121b-48ab-a899-713c3d1319a2.csv,Breast-AdenoCA,6,9
15,f7ed28a6-8f5f-e87b-e040-11ac0c48120e.csv,Breast-AdenoCA,6,9
6,41f140b8-72b9-4ae3-8b25-6144d9f94d0f.csv,Breast-AdenoCA,7,9
6,36d1a85e-a09b-4537-86e0-eaf1eb03aed8.csv,Breast-AdenoCA,5,9
5,207f8a42-5b05-4876-b0ae-ebfaeea27844.csv,Breast-AdenoCA,5,9
4,01658141-8398-4585-9f0f-8355dd9b0604.csv,Breast-AdenoCA,5,9
17,fc7eb420-5c13-20bd-e040-11ac0d484574.csv,Breast-AdenoCA,8,9
21,fc8130e0-a538-dda3-e040-11ac0c483264.csv,Breast-AdenoCA,8,9
22,fc8130e5-18b8-ef38-e040-11ac0c483297.csv,Breast-AdenoCA,8,9
23,fca07e09-1fd2-9ef5-e040-11ac0d485bbd.csv,Breast-AdenoCA,8,9
23,fc9f6916-da31-ab17-e040-11ac0c4808f3.csv,Breast-AdenoCA,6,9
22,fc81312a-d451-38fb-e040-11ac0c4832a4.csv,Breast-AdenoCA,10,9
19,fc8130df-34f8-22c6-e040-11ac0d485de8.csv,Breast-AdenoCA,7,9
21,fc8130e0-0f1a-b6eb-e040-11ac0c48328f.csv,Breast-AdenoCA,7,9
22,fc8130e3-023d-c7d4-e040-11ac0c483295.csv,Breast-AdenoCA,7,9
21,fc8130e0-0e1f-b54d-e040-11ac0c48326c.csv,Breast-AdenoCA,6,9
13,f393bb07-270c-2c93-e040-11ac0d484533.csv,Breast-AdenoCA,2,9
16,fc447d4f-2532-c8ea-e040-11ac0c48469f.csv,Breast-AdenoCA,6,9
20,fc8130e0-096a-b991-e040-11ac0c48327d.csv,Breast-AdenoCA,8,9
18,fc8130df-2ca4-39d2-e040-11ac0d485e00.csv,Breast-AdenoCA,10,9
17,fc806c50-2f6e-418d-e040-11ac0d485f01.csv,Breast-AdenoCA,10,9
16,fc447d56-0d53-e0c3-e040-11ac0c4846a8.csv,Breast-AdenoCA,10,9
15,f7fdda4f-7bf7-ede7-e040-11ac0c486e57.csv,Breast-AdenoCA,10,9
14,f7d128d2-3964-e3bc-e040-11ac0d481667.csv,Breast-AdenoCA,10,9
13,f39cc911-36a7-4c06-9e91-4ad86281db3d.csv,Breast-AdenoCA,10,9
18,fc8130df-2628-304a-e040-11ac0d485dfa.csv,Breast-AdenoCA,8,9
4,13c312ec-0add-4758-ab8d-c193e2e08c6d.csv,Breast-AdenoCA,10,9
19,fc8130df-35ac-2304-e040-11ac0d485dda.csv,Breast-AdenoCA,8,9
15,f7d7b3db-02af-61cb-e040-11ac0c480c03.csv,Breast-AdenoCA,2,9
4,07b5141f-ac79-439b-883b-b0183bbe7ff5.csv,Breast-AdenoCA,7,9
8,73936e8b-c893-4afd-bd1f-be90c06a4869.csv,Breast-AdenoCA,3,9
20,fc8130e0-08dd-b996-e040-11ac0c48327b.csv,Breast-AdenoCA,6,9
12,f393bb05-c737-4cc3-e040-11ac0d48452a.csv,Breast-AdenoCA,10,9
11,ec4d4cbc-d5d1-418d-a292-cad9576624fd.csv,Breast-AdenoCA,10,9
26,a8f86b64-914c-4d89-897b-33bcdd1759f7.csv,CNS-GBM,10,9
27,ece0f3a4-a204-4c52-bb1f-88d44a875b2e.csv,CNS-GBM,10,9
25,56ffaa35-814c-4c0b-b3c6-d4514d34fec2.csv,CNS-GBM,7,9
25,6de41ac1-229b-40b9-a494-5588c284351d.csv,CNS-GBM,10,9
24,374cbd87-428e-4509-85c1-b7d3302c30a0.csv,CNS-GBM,10,9
27,d60f54f5-b154-42c4-99fb-cea4e7a33dc7.csv,CNS-GBM,8,9
26,9880c3c9-5685-42a7-8fe9-7585ea1a1d37.csv,CNS-GBM,8,9
26,96ef40c3-8d4c-4fe1-a33a-99f5b205a0bb.csv,CNS-GBM,7,9
27,b2d17671-d2e1-4c97-8b01-a976d5abe1d6.csv,CNS-GBM,2,9
26,7cae6c0b-36fe-411b-bbba-093a4c846d84.csv,CNS-GBM,2,9
26,96e3db14-2bb1-4f68-aed6-5e794750c96e.csv,CNS-GBM,6,9
25,53dec97d-0464-4ffd-8e2e-95b2b9a03af0.csv,CNS-GBM,6,9
24,1e27cc8a-5394-4958-9af6-5ece1fe24516.csv,CNS-GBM,5,9
28,fca08ee9-b480-4dc7-be56-f1eb03b56f7c.csv,CNS-GBM,2,9
24,04339769-517c-448d-a7ca-951f83608c60.csv,CNS-GBM,3,9
25,41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f.csv,CNS-GBM,3,9
26,82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6.csv,CNS-GBM,3,9
27,b60392fb-43d9-4c9c-b91b-ded40492e61c.csv,CNS-GBM,3,9
24,08ac57ec-0036-4134-a9bb-f22eaa27ab0d.csv,CNS-GBM,4,9
25,4a1ad661-f6ae-44e8-b50b-72ff658ff22b.csv,CNS-GBM,4,9
26,841eb82b-347d-4d7f-805f-3f3701a2983d.csv,CNS-GBM,4,9
25,4d7f2c74-862b-4aad-98e1-fa831f14a905.csv,CNS-GBM,5,9
27,b8151614-b08f-49a3-ab6f-2e780f765a17.csv,CNS-GBM,4,9
24,2ce48f01-2f61-49d9-a56a-7438bf4a37d7.csv,CNS-GBM,8,9
27,d1132127-1250-43af-9c16-425798a3d1a7.csv,CNS-GBM,7,9
28,f98de26b-c7d6-435d-81fa-1f1869da9087.csv,CNS-GBM,1,9
27,b1e62d8e-24d2-4118-8cd0-3142acebdd5b.csv,CNS-GBM,1,9
26,7163a0f7-2c69-40b8-8857-8ab3f46f0acf.csv,CNS-GBM,1,9
25,3914c02e-44ad-4c96-8464-61aa95b42c49.csv,CNS-GBM,1,9
24,0332b017-17d5-4083-8fc4-9d6f8fdbbbde.csv,CNS-GBM,2,9
27,c27290e4-6835-448a-abdc-df8ddd5f4630.csv,CNS-GBM,6,9
24,2c71d542-1653-4d97-8752-f2fd05c7e75d.csv,CNS-GBM,7,9
25,39520be3-a2af-4189-acf4-9d239363333a.csv,CNS-GBM,2,9
24,25bee010-cc99-4af0-ba2f-fe4dd308be33.csv,CNS-GBM,6,9
25,5fd77ba9-5015-4d8b-86a0-582e5c76bdd6.csv,CNS-GBM,8,9
26,914421d2-898e-433e-bb66-b1710eaae2c7.csv,CNS-GBM,5,9
27,c065761d-f775-457f-bda0-4c7c257a701e.csv,CNS-GBM,5,9
30,2abe2e53-ad9b-4fbc-b9a7-93444f1bea87.csv,CNS-Medullo,7,9
29,18f9240e-7acd-41eb-a154-c2a67a1cbe9b.csv,CNS-Medullo,7,9
28,0624eb1d-3aff-4037-a3c5-fc363a9edd02.csv,CNS-Medullo,7,9
42,f663ff15-c8d3-4bff-8bf9-bf8e983579e0.csv,CNS-Medullo,6,9
41,d9338d73-1d5e-4808-91f2-b5a09f7342de.csv,CNS-Medullo,6,9
40,cd2a045b-fbde-49c6-8be6-c0e3ecee246f.csv,CNS-Medullo,6,9
36,880e6970-0131-4966-b13e-8614d33f0df7.csv,CNS-Medullo,3,9
35,75e1bdbc-474e-4367-9b4a-963b31f3b297.csv,CNS-Medullo,6,9
36,8bda75a6-86b9-458e-948b-05049b4c52ce.csv,CNS-Medullo,6,9
39,bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06.csv,CNS-Medullo,4,9
37,96e62134-b8cc-4931-9c99-1193448c7c93.csv,CNS-Medullo,3,9
40,cc69fe94-0ecf-45ad-a03f-8fb7198e8657.csv,CNS-Medullo,4,9
29,147e3496-514e-4da7-be42-7cd9be78ed04.csv,CNS-Medullo,5,9
31,391a949d-217a-472c-a6d4-80e548039684.csv,CNS-Medullo,5,9
32,48fadd0f-6561-4294-bff4-d5e4f7dfe79f.csv,CNS-Medullo,1,9
37,9beb4126-0112-4c06-80a3-e5dd1c2b88d5.csv,CNS-Medullo,6,9
37,93be2990-bceb-45fd-aca5-3358d96e9d5a.csv,CNS-Medullo,2,9
39,c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf.csv,CNS-Medullo,7,9
32,4d690424-b015-46ae-885d-aa6d9031f66f.csv,CNS-Medullo,7,9
38,b0d1fde4-928f-4f4c-bff6-33b885582bb5.csv,CNS-Medullo,7,9
37,a2a4021e-1273-4c18-907c-d20454ab898c.csv,CNS-Medullo,7,9
36,8efb116f-4ecf-4191-8ebf-90a94c1880cf.csv,CNS-Medullo,7,9
35,7bd4d5e2-69ee-4264-93e4-2ba01418c460.csv,CNS-Medullo,7,9
34,637208b2-d8b6-45a3-a389-6f34db18fea4.csv,CNS-Medullo,7,9
36,86ae34f9-e16a-4593-8e55-b1296782bc1f.csv,CNS-Medullo,2,9
33,589daa3f-0b76-4c9c-b494-048955e36052.csv,CNS-Medullo,7,9
31,3e1180a5-149c-4e6c-9a29-696e3ba567e3.csv,CNS-Medullo,7,9
39,c20cb5c8-a6d0-4150-b72b-3f7e8909d72b.csv,CNS-Medullo,6,9
38,b061cb06-e927-4f24-82bb-9e651f7ae0e3.csv,CNS-Medullo,6,9
32,4c3f733d-5fd5-4f67-af5f-8c36c5b37be2.csv,CNS-Medullo,5,9
30,2321c412-7730-4694-bc8f-199d7e51a7f8.csv,CNS-Medullo,5,9
40,cdc672cc-35df-4f10-88f1-d3e40dabf601.csv,CNS-Medullo,7,9
42,f8d89ae2-2c7d-40ae-8d40-34b93b16efc9.csv,CNS-Medullo,7,9
28,0ba8f2e2-935a-4123-86aa-6e7f5de85bf4.csv,CNS-Medullo,8,9
34,6c642c0b-4dd0-406c-ac68-ea376802d61b.csv,CNS-Medullo,10,9
34,5f00a760-fbc0-41f0-b92b-b3c553eac0e5.csv,CNS-Medullo,4,9
40,cb89cea8-f78e-4024-97c2-8f24debee1bc.csv,CNS-Medullo,2,9
41,d5f92ce6-796f-480d-bf98-e1080a279207.csv,CNS-Medullo,2,9
35,72b62805-76f9-476a-b876-a781e69a2c90.csv,CNS-Medullo,5,9
28,031962d6-fc7d-4c6c-9d47-ffa45997b249.csv,CNS-Medullo,3,9
34,5cbd429f-ffab-41ad-8016-422f1c922e99.csv,CNS-Medullo,3,9
34,5f096d7b-a1ea-4cc2-af73-10108089ae84.csv,CNS-Medullo,5,9
29,13446fc4-9fa6-4bb3-a00a-b9265b41eb12.csv,CNS-Medullo,3,9
30,2009e5e7-1796-445b-8677-46b3804fe0bf.csv,CNS-Medullo,3,9
31,35b951c0-edb0-47c4-9076-ede346ea7cb1.csv,CNS-Medullo,3,9
32,49fa7e44-c86f-4b1f-8849-e5fe5b9de734.csv,CNS-Medullo,3,9
38,aca4d810-9540-4ce3-8ceb-72d396c9b704.csv,CNS-Medullo,3,9
30,1f8d8720-30ca-4057-90f7-a34b8383eafe.csv,CNS-Medullo,2,9
29,12d7121a-0345-4808-a819-09d6e3227bd5.csv,CNS-Medullo,2,9
42,ed1f5a41-921f-469a-bc04-306a5435e067.csv,CNS-Medullo,1,9
33,51dd1a39-7349-442c-b7e1-7850fb800569.csv,CNS-Medullo,3,9
33,4f3c2c94-fa7f-4945-9dff-e4d4dac95f56.csv,CNS-Medullo,1,9
36,889fb525-5055-4408-a12e-17f1225c9d29.csv,CNS-Medullo,4,9
37,97f451e5-a1cc-4f29-8318-0e6ae74efe2f.csv,CNS-Medullo,4,9
38,ae464652-2f8c-4d94-8b08-cd8f1d29256e.csv,CNS-Medullo,4,9
38,ac1bd179-8285-468c-ab9f-7f91151ca0f2.csv,CNS-Medullo,2,9
39,ba5667da-7688-4931-bdb7-d65f391caf60.csv,CNS-Medullo,2,9
35,70990332-7702-45e2-84cb-8bbff773f160.csv,CNS-Medullo,4,9
34,5beafbbb-4613-4bab-977a-11c865e13a84.csv,CNS-Medullo,1,9
41,d8e2af63-afe0-4f15-88b4-78118cf68160.csv,CNS-Medullo,5,9
36,906f6f1e-569d-4ce2-9273-1f305782f77f.csv,CNS-Medullo,8,9
31,45614404-2149-4468-848c-0796e3757d62.csv,CNS-Medullo,10,9
35,6d3d5531-16b4-46ec-bd7e-394946855d62.csv,CNS-Medullo,2,9
29,19aa8223-ee84-4b5c-b11a-6ca2a2680b3c.csv,CNS-Medullo,8,9
41,e23462f2-cb86-4a3e-8521-221f4bec247c.csv,CNS-Medullo,7,9
40,cc6ab103-f07c-4b80-8c8e-cddc8a4da02e.csv,CNS-Medullo,5,9
35,6d2a5ee7-9e46-4c09-a982-7b61b5d9bdea.csv,CNS-Medullo,1,9
