,samples,nm_class,slices,fold
97,34030a28-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
96,2d0e4b82-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
95,2316ee90-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
93,11473a98-d953-45f9-abf5-709b68a4bae8.csv,Liver-HCC,10,1
110,80ebcecc-4a7a-40dd-914c-f0648a58095f.csv,Liver-HCC,10,1
111,88d82a42-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
112,917564e4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
113,9aac83e4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
105,5e9c69d2-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
115,b070af2a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
117,c158ac2a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
113,94431626-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
108,7260f57c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
109,7cd7fe38-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
94,19fe27d8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
113,99bdc3da-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
115,af2cbdb6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
105,5eddfb26-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
106,6622f932-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
123,fabf1f6c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
122,f0768c67-f38c-40a8-8f27-81a927fb5dca.csv,Liver-HCC,10,1
121,e9445993-854d-44fc-a063-eacf70222fdf.csv,Liver-HCC,10,1
98,352fbbb4-88a5-4354-b1fa-3a01da3fbfa7.csv,Liver-HCC,3,1
121,de4f520c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
114,9fba5db6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
113,96abdbc8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
120,dcf45005-7e6d-4c26-9994-f973da7e814f.csv,Liver-HCC,10,1
119,d252f328-4583-4e97-9a71-bb2885f06f73.csv,Liver-HCC,10,1
115,a7314730-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
96,2bff30d5-be79-4686-8164-7a7d9619d3c0.csv,Liver-HCC,9,1
97,33a8693c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
98,380593d8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
99,3e68233a-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
95,221d0290-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
107,6b50391f-d890-4ca0-b942-beab0f8bf1c9.csv,Liver-HCC,9,1
114,a2f143d6-ba07-4ff0-960d-b29c3c716665.csv,Liver-HCC,9,1
122,eb1792ee-6946-4e0d-bdd1-c924328dba5d.csv,Liver-HCC,2,1
114,9c681cd9-25fb-42ac-aa6b-bb962882fa22.csv,Liver-HCC,2,1
123,f1a4f60a-5228-47cd-883f-ff8d2dfe1633.csv,Liver-HCC,2,1
92,030695f6-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
93,0d259ac2-03d1-4814-9b0b-d05e3a6029b7.csv,Liver-HCC,3,1
94,145f6dbb-9744-44f7-8485-e440689de3fd.csv,Liver-HCC,3,1
95,1c1c6494-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
97,2f149d78-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
120,d3ad5b5a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
115,aabddb20-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
112,90611290-e44c-438e-91aa-f3b83dae3b71.csv,Liver-HCC,9,1
111,87671312-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
110,80ab6c08-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
109,7c405ca0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
108,712e5f3c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
106,65f702b8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
105,5ead73fe-1c34-48ed-b20d-89fc3c82dbd6.csv,Liver-HCC,9,1
104,5808f774-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
103,52d8ccfc-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
102,4ed52e0c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
101,48624a82-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
100,446437de-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
124,fdf9a814-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
116,b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf.csv,Liver-HCC,2,1
116,b5f90cb8-7304-48fb-a1d3-ff459c7d79d1.csv,Liver-HCC,6,1
118,c5ad7238-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
108,70422e6d-cb1f-4284-8be9-1d4517ffad60.csv,Liver-HCC,7,1
115,a846f5e8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
113,9563a264-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
115,a612b654-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
117,b9f03936-1de5-4330-8b0f-6d0ab533876e.csv,Liver-HCC,2,1
96,2572b0bc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
118,c271b7d2-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
119,cb86fbb6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
115,adfbba82-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
103,50ee360c-e3df-4888-9999-ebb88e271d08.csv,Liver-HCC,6,1
95,1df8939c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
109,78bc4dfa-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
106,6012cb02-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
96,295aac88-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
97,31bcfd64-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
121,e34bcc5e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
122,ed52e836-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
123,f61e794e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
92,06ecd127-6c24-422d-a7fb-bf5aee1b8b7b.csv,Liver-HCC,7,1
102,4c8afa82-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
101,47d77750-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
99,3c78970e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
107,69f37546-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
104,56c846d6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
105,5dce221a-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
106,63fef3fe-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
117,bef21282-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
104,56d4ea48-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
98,36d9c1aa-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
97,31c0c8f8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
96,2b569b88-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
92,041e3b42-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
93,0eeafcd6-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
94,15fd8dc8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
95,1dbdbb2c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
96,2828e5e6-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
105,5df489bc-6178-49e4-8a42-506f70300dff.csv,Liver-HCC,7,1
106,64b80154-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
107,6a129b50-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
120,d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e.csv,Liver-HCC,6,1
116,b421b9ca-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
99,3d400522-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
119,cf777ef1-765f-4828-b789-f5aa6722eb35.csv,Liver-HCC,6,1
98,35f82a33-bde2-47e2-8aba-ff1fd5920219.csv,Liver-HCC,6,1
100,42e92d78-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
93,10cb8ac6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
94,18f5e75e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
95,1ea7e01c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
111,850389d4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
102,4a703d3e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
111,81a8b064-e735-455f-b2db-af7ae11daac4.csv,Liver-HCC,2,1
94,13bd2b30-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
93,0cdbabf2-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
92,01dc6872-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
108,6ec4456e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
95,1cb25b72-3726-4f12-9e22-f5c7e4b05681.csv,Liver-HCC,4,1
105,5b178f44-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
117,ba940092-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
118,c285c2fa-24b4-47a1-874d-86e74b002b05.csv,Liver-HCC,3,1
119,cc792058-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
94,15895218-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
105,5d58b984-e0b8-4237-a576-0e9d4079599e.csv,Liver-HCC,5,1
116,b32449c0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
120,d3b72600-a888-4ef6-ac5d-661c105405dd.csv,Liver-HCC,3,1
95,1c10ab52-01a3-11e4-8395-af1f6b7ba88c.csv,Liver-HCC,2,1
103,4fdc8980-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
104,54354d24-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
103,51800588-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
101,47e5ff56-9534-4fcf-a593-33027e877f93.csv,Liver-HCC,7,1
101,484a41c8-fcaf-488d-97dc-bfe6a4b88a95.csv,Liver-HCC,8,1
122,ef78f09c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
102,4dac9498-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
121,e75fbf08-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
120,d9c5493e-f969-4c04-a646-9a3134011021.csv,Liver-HCC,8,1
121,e64e9f76-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
95,1fd69adc-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
94,19085f7d-e6a6-406f-bd09-520a27e0283d.csv,Liver-HCC,8,1
93,10db2142-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
92,072f4146-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
123,f7e9eed5-7a0b-4b2d-bea3-fd8c42a3b90e.csv,Liver-HCC,7,1
96,2bd56bba-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
110,7df3a542-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
109,73afad06-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
107,67189cd8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
108,6ce66be0-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
122,ee7b8074-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
120,d7578910-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
97,32be40fa-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
98,36e1d9cc-32ec-4a0a-8fb1-c46f058a6fb8.csv,Liver-HCC,8,1
119,d02597f8-3ac7-4165-a65f-0e134e5d215b.csv,Liver-HCC,7,1
100,43206cb7-787d-4f68-8019-55e8585c4b4d.csv,Liver-HCC,7,1
110,7eac4710-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
109,74ec279a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
111,84a0bc36-9f29-4b23-aee1-bf5ff71f697b.csv,Liver-HCC,5,1
112,8cf713ff-256b-4411-a1b4-5bf6f445b747.csv,Liver-HCC,5,1
106,632f3eb0-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
117,bdeeb1a6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
93,10136472-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
92,062e96d4-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
123,f4f48342-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
121,e30c64d5-e796-4cfc-8dc8-6e62bf97822f.csv,Liver-HCC,5,1
110,7f03cb4b-60b1-460c-b761-402e7ca09b0d.csv,Liver-HCC,5,1
120,d60f880a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
119,cf2d34c4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
118,c488a170-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
116,b55751c4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
107,690e481c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
115,a94d63fa-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
114,9ec31146-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
113,96517058-18d2-4847-8085-768ca8aa1565.csv,Liver-HCC,5,1
123,f410b432-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
122,ec23a354-e339-4466-9a1b-8e886ef627e6.csv,Liver-HCC,4,1
121,e23c591e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
102,4cff8590-559e-4204-8635-96e11bfeda68.csv,Liver-HCC,7,1
118,c6bb32f0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
117,c016d025-3c92-41c5-b846-493b1fcce79e.csv,Liver-HCC,7,1
116,b67208c4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
115,abbbe65c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
114,a1a75f66-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
113,98d27916-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
112,8eb90ea4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
99,3e2a85d0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
101,47050918-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
102,4c3eda94-56f4-46d3-8c88-50d476e773f6.csv,Liver-HCC,5,1
103,50eb58ba-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
97,30a8f292-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
98,35e33a7a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
100,4255582e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
94,17de5b12-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
111,82aefe8e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
104,55e5497a-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
117,bba106ce-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
118,c36213e4-c057-46f5-ada5-f1f921855bb4.csv,Liver-HCC,4,1
119,cdcc04fc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
122,ec5e2990-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
120,d4c9e5c6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
109,77bf9514-88da-473b-9a91-f669ef3cd343.csv,Liver-HCC,5,1
108,6e6ad1a2-f1eb-44d1-9852-f5752afcf5eb.csv,Liver-HCC,5,1
112,8b0c4c91-2d07-4a9b-97a1-d2bda003437e.csv,Liver-HCC,3,1
99,3c30b10e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,1
126,bce88385-4a1b-4a8c-920c-060f6a2675d4.csv,Lung-AdenoCA,9,1
124,15e097e3-e468-466c-8e57-b59fba90bbf2.csv,Lung-AdenoCA,10,1
125,46693a2b-5105-4770-a9e1-031dfedeb694.csv,Lung-AdenoCA,8,1
125,23d77176-dfed-4bee-ac96-9934377d8d81.csv,Lung-AdenoCA,2,1
126,53d32d8b-5649-42b0-8c52-2c39af2a961b.csv,Lung-AdenoCA,2,1
127,c437535b-2acc-4236-beae-94e2c1336830.csv,Lung-AdenoCA,2,1
125,309f5324-5608-4f62-b744-5ab268b70927.csv,Lung-AdenoCA,5,1
127,cd0aeed5-93a1-4287-8a88-fe6b7b5e3983.csv,Lung-AdenoCA,3,1
125,23d86395-9e20-4cf9-bf7e-f76544a1f772.csv,Lung-AdenoCA,3,1
126,5a7f3c88-ef02-4e97-8009-5622245b6a09.csv,Lung-AdenoCA,3,1
124,020fab36-c7de-4933-b2bf-dc7b019a1326.csv,Lung-AdenoCA,5,1
124,0176cf1d-0760-4769-a493-277f4bb7585e.csv,Lung-AdenoCA,4,1
125,2bde43e2-fd4e-413e-adc7-c50bca75d358.csv,Lung-AdenoCA,4,1
126,6726c157-f688-491d-8b56-35628645df89.csv,Lung-AdenoCA,4,1
127,d5443922-fea5-4ff0-bd6e-8ce04e1951d8.csv,Lung-AdenoCA,4,1
127,dd09c7aa-744a-413d-839f-e75e1825f9f9.csv,Lung-AdenoCA,6,1
125,3b20d548-2a7d-4031-85a1-425ca7201d7a.csv,Lung-AdenoCA,7,1
124,0b19bee7-5281-4915-9d98-c20eb3e84ecf.csv,Lung-AdenoCA,7,1
126,b7f11036-7ac4-41bc-a9a4-64162725fdfc.csv,Lung-AdenoCA,8,1
126,9ffcb7fa-424c-4f93-87a7-ce5e9053c613.csv,Lung-AdenoCA,7,1
127,de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7.csv,Lung-AdenoCA,7,1
124,09bc8542-4ea1-4599-91b3-d606425b37e2.csv,Lung-AdenoCA,6,1
126,68c2a355-862c-4657-b296-5776ed8447b0.csv,Lung-AdenoCA,5,1
124,0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d.csv,Lung-AdenoCA,8,1
127,fa6a60f5-8949-4e01-9435-d3117601627f.csv,Lung-AdenoCA,10,1
126,9c7b3ac8-1352-49cd-8a8c-df6b19f6fd64.csv,Lung-AdenoCA,6,1
127,f5a97315-1906-4774-980e-0879c6ad368e.csv,Lung-AdenoCA,8,1
124,14bf9bfb-14d6-4cac-a556-828f680e8a15.csv,Lung-AdenoCA,9,1
125,49dec0c2-8e75-4f44-a253-82b2ea605890.csv,Lung-AdenoCA,9,1
127,fa2c3620-7e82-4b12-b135-87986f0f2890.csv,Lung-AdenoCA,9,1
125,52910a60-bb15-4ba5-9d09-50d8ee6a445b.csv,Lung-AdenoCA,10,1
126,bd3e88b3-b37c-4641-85fa-d8125ba324ca.csv,Lung-AdenoCA,10,1
125,37d0cf1b-1743-4852-8073-372b16b5c17d.csv,Lung-AdenoCA,6,1
127,d9cd7f95-07d3-4b87-be83-87340b08d249.csv,Lung-AdenoCA,5,1
129,4c3840df-9824-40db-879e-6d24adc8c155.csv,Lung-SCC,7,1
131,c48d7f4a-e98a-4077-a749-eb9f56f05b84.csv,Lung-SCC,10,1
128,34881c6b-f59f-42c0-9f29-9c5c47262ae6.csv,Lung-SCC,9,1
129,649f2c20-5b50-40a8-a6fd-9a51f3d5b9df.csv,Lung-SCC,9,1
130,89c48e53-c8a9-4518-b3b8-509cdcaff52b.csv,Lung-SCC,9,1
131,b88f014e-bc0f-4775-8228-39e0b471c3b0.csv,Lung-SCC,9,1
128,0bbc7ede-5022-4084-925c-d65baaf7abc2.csv,Lung-SCC,2,1
130,7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e.csv,Lung-SCC,6,1
132,fb0c6353-a90c-45e2-9355-7cd16cf756ff.csv,Lung-SCC,9,1
128,369c06f2-8904-49cb-99d1-dd297ed0cd0c.csv,Lung-SCC,10,1
128,24badf07-8615-48a3-8d6e-45c3d783f18d.csv,Lung-SCC,6,1
132,e9cb8877-8e83-46c0-93f0-ea20530c9400.csv,Lung-SCC,5,1
131,a96eddfc-3afb-4bf8-a440-c91778113fbd.csv,Lung-SCC,5,1
130,79eb7bba-f0d8-462c-add7-20a2fb7843e1.csv,Lung-SCC,5,1
129,692dfa4f-45e5-4183-b5da-6650a1fbcabd.csv,Lung-SCC,10,1
129,48f68f73-3ac0-44ac-ba12-b8889fcb7f38.csv,Lung-SCC,5,1
128,2045c788-9ea8-4ea5-a5e3-65fc16a62adb.csv,Lung-SCC,5,1
131,abc94013-71f5-4ac6-88a4-01b4ef9f9d2f.csv,Lung-SCC,6,1
132,e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba.csv,Lung-SCC,4,1
131,a762dd44-a8ac-4269-8163-bbf6d0f8d4b3.csv,Lung-SCC,4,1
130,8cf9b32d-3d6f-4898-8c7a-89511b754021.csv,Lung-SCC,10,1
130,7731ef7f-25bd-42f5-9a20-be249306a711.csv,Lung-SCC,4,1
128,1c3df485-8e75-4378-87f6-c6463a520624.csv,Lung-SCC,4,1
132,fab3d6f4-de1c-4d6c-bdea-ac39a7884657.csv,Lung-SCC,8,1
130,84e601b7-dfa5-4cd5-9fef-07f03967a0d4.csv,Lung-SCC,8,1
129,504d4cb0-d2dd-420d-82e6-9ec14434a0fc.csv,Lung-SCC,8,1
128,2fe2433b-9a55-431f-a869-2b5a63e8e8fc.csv,Lung-SCC,8,1
129,45e16b70-c3ec-493e-86d1-505ffdf5056c.csv,Lung-SCC,4,1
129,43aa4123-0fe2-4071-8a81-cbdd0410b917.csv,Lung-SCC,2,1
130,706868b5-4920-433a-bea3-92e9bf83059b.csv,Lung-SCC,2,1
131,9623d295-c23d-4f2f-827c-69f767a26f1f.csv,Lung-SCC,2,1
128,0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f.csv,Lung-SCC,3,1
129,448af8b4-e071-48b0-a65b-b4ad17afdc0c.csv,Lung-SCC,3,1
130,71a2b4a2-88dd-4911-a67e-70b3309c4a12.csv,Lung-SCC,3,1
131,96dc785c-8417-4813-8d15-c32b22d78b74.csv,Lung-SCC,3,1
132,d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1.csv,Lung-SCC,3,1
131,b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42.csv,Lung-SCC,8,1
128,25224aa0-cfdd-48ec-92e5-8f3992a3e574.csv,Lung-SCC,7,1
130,7dc5f8ba-0080-43d3-8426-bd527a970761.csv,Lung-SCC,7,1
131,ad41f1f3-e38e-4418-9c16-52bca5719f39.csv,Lung-SCC,7,1
132,efe4d5dd-fffb-41df-ab86-be06cc16646f.csv,Lung-SCC,7,1
129,4c2ad4a0-5d57-4e27-9f35-058b2f205f50.csv,Lung-SCC,6,1
132,ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259.csv,Lung-SCC,6,1
132,d2ab2555-7288-47a4-a80c-bf62d65b67b8.csv,Lung-SCC,2,1
138,897a4500-6fb8-4e81-aa07-021a26d632fb.csv,Lymph-BNHL,5,1
140,bd403458-5154-488b-931a-a7e737a6bf8c.csv,Lymph-BNHL,5,1
141,dbae3c4e-6d66-483a-a611-7285067bf85c.csv,Lymph-BNHL,5,1
142,ebe0ed67-2d3f-45cd-8f9b-4912595b16a0.csv,Lymph-BNHL,5,1
133,0d569bd5-418d-4d72-87ca-8e14668c2119.csv,Lymph-BNHL,6,1
134,232b7754-b3c3-4530-9d24-3af40d9b2816.csv,Lymph-BNHL,6,1
135,3e7ccab5-5b1d-4147-b907-77cab8f0837e.csv,Lymph-BNHL,6,1
136,4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83.csv,Lymph-BNHL,6,1
137,78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8.csv,Lymph-BNHL,6,1
137,76788f17-257d-47c7-ad85-ac5f959216b5.csv,Lymph-BNHL,5,1
139,aa847c3d-d3a7-46aa-a81b-db5099a458fb.csv,Lymph-BNHL,6,1
136,4e7cdeda-6dc1-4f17-b853-72a68e5aa7e1.csv,Lymph-BNHL,5,1
135,3e012b50-06d1-4120-971b-5e54139b00ee.csv,Lymph-BNHL,5,1
133,07835447-5d7e-4828-80fd-89b063989c9a.csv,Lymph-BNHL,5,1
139,aa20b9ab-dba9-4002-ad45-cafa2f85cef7.csv,Lymph-BNHL,5,1
134,22578b9f-78dc-464c-9bb9-382f033283d0.csv,Lymph-BNHL,5,1
135,2c3ada8b-9650-4859-9857-43209c0f7cea.csv,Lymph-BNHL,2,1
140,cc7bba1d-8990-4557-a565-9cff1085f023.csv,Lymph-BNHL,9,1
136,4d72d06d-b6af-4294-9eef-6e61e067761f.csv,Lymph-BNHL,3,1
137,81b4dd02-34ec-4ddc-8818-ed888a60ad88.csv,Lymph-BNHL,8,1
136,4de7441f-a609-4a75-9fe7-17a647079ac1.csv,Lymph-BNHL,4,1
134,1d1eeba2-4d7b-4380-b0b6-26d246bc4158.csv,Lymph-BNHL,4,1
133,068f4f69-d2fe-4f25-912e-ca7d4623efb6.csv,Lymph-BNHL,4,1
142,e84e0649-a2e8-4873-9cb6-1aa65601ae3a.csv,Lymph-BNHL,2,1
139,abedd46c-47b8-4242-adb6-12835400cb3f.csv,Lymph-BNHL,7,1
138,874f64e9-8a0d-4f88-92c4-7e831842b1d1.csv,Lymph-BNHL,3,1
137,687baf0b-aed9-4ab2-adb6-556a1d177a24.csv,Lymph-BNHL,3,1
140,bdbcffb0-c7da-4e7d-8002-9feffe48533c.csv,Lymph-BNHL,7,1
141,dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca.csv,Lymph-BNHL,7,1
142,f04aecf0-eb12-4ab9-928e-7bcf201b0b40.csv,Lymph-BNHL,7,1
133,124d5b04-4588-44c3-9c00-61e064cf1bdb.csv,Lymph-BNHL,8,1
134,282b45ee-4af2-4c61-9acc-286eaf8d661a.csv,Lymph-BNHL,8,1
135,41dba8d1-8aad-474c-a82b-20b28ab818bd.csv,Lymph-BNHL,8,1
136,578ba169-1d2f-4187-b174-082bbc6a5bd2.csv,Lymph-BNHL,8,1
143,fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c.csv,Lymph-BNHL,3,1
143,fa676301-902f-473f-8313-5bff34ae549a.csv,Lymph-BNHL,2,1
139,ad0700e2-048a-4856-a77a-bc0b6f25f0e2.csv,Lymph-BNHL,9,1
