,samples,nm_class,slices,fold
27,3da169e8-844a-4eee-b794-a2eb81db779a,Eso-AdenoCA,3,5
28,3e6a17f9-c249-41b6-ba49-55aaa39d21c5,Eso-AdenoCA,4,5
30,4283773c-c04b-4f33-a398-f3566f6d293a,Eso-AdenoCA,1,5
31,47874ff4-0b1c-4a31-9192-2a10e93ce9a1,Eso-AdenoCA,2,5
32,48a0da38-8147-40fe-b683-3f070413a792,Eso-AdenoCA,3,5
33,526b3796-2cbd-4eec-8273-064b41456279,Eso-AdenoCA,4,5
35,569393c8-e2fe-4580-a45b-81f1b1e01135,Eso-AdenoCA,1,5
36,5fd632ea-085e-4e9b-8dcc-ec94e492d3bf,Eso-AdenoCA,2,5
37,60525b38-c34b-479b-86d3-013c7e567b8f,Eso-AdenoCA,3,5
38,64623aaa-a274-4baa-8b71-958d9c8df733,Eso-AdenoCA,4,5
40,69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d,Eso-AdenoCA,1,5
41,6a0d0c42-1884-4c6a-936a-678a822c0936,Eso-AdenoCA,2,5
42,708e21ac-f529-4461-bc4f-d3a194a92b80,Eso-AdenoCA,3,5
43,77c022d3-2f29-49d3-a1df-cc2e9407fd7f,Eso-AdenoCA,4,5
45,7a4f6014-f7a2-459b-bc43-df164e73cbba,Eso-AdenoCA,1,5
46,7adcea71-1aed-450c-b0ff-b9d9820c6153,Eso-AdenoCA,2,5
47,7c5c2293-3f40-4ae3-8346-6a327b2abf4d,Eso-AdenoCA,3,5
48,7d2da7ba-f57c-4083-9572-6fa98008083b,Eso-AdenoCA,4,5
50,8e48aa43-6cd1-4aef-83ce-2451b1b86e8e,Eso-AdenoCA,1,5
51,8ff9b1b6-a498-47fe-a970-ab7cfb64e653,Eso-AdenoCA,2,5
52,9258860c-a336-4075-996d-2ee0c18b281c,Eso-AdenoCA,3,5
53,926a04de-ef57-4271-91db-e90de8aa8a1a,Eso-AdenoCA,4,5
55,9749a9a5-cb7f-4038-a5f9-5e2d6b97c689,Eso-AdenoCA,1,5
56,9ae33a63-6b1a-43bf-9205-463c867bcbc4,Eso-AdenoCA,2,5
57,9ba6be6d-2032-444b-ab3c-dbee8023759d,Eso-AdenoCA,3,5
58,9bb9164e-ea1b-49ab-bbcc-f59cf8c32345,Eso-AdenoCA,4,5
60,9de495d1-55b2-4535-9b0a-a999df35977c,Eso-AdenoCA,1,5
61,a08c196e-4f96-4b16-94b4-aa6a0153ac50,Eso-AdenoCA,2,5
62,a1e3dc5b-b81f-4890-870c-ed3b8ac36dec,Eso-AdenoCA,3,5
63,a284fe9d-9afd-4472-8d70-243ca9be5c2c,Eso-AdenoCA,4,5
65,a92023de-5c97-4bf2-aa3c-0e768d7c5ece,Eso-AdenoCA,1,5
66,abe290ed-67c8-42bb-84f7-0d32a5f8f3db,Eso-AdenoCA,2,5
67,ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f,Eso-AdenoCA,3,5
68,b02b4bba-6e66-44fb-a48f-38c309aaaac5,Eso-AdenoCA,4,5
70,b757a040-3c9e-45e7-a045-9cd08db11d62,Eso-AdenoCA,1,5
71,b8f3137e-5e92-4a56-90d4-884a4ed2ef9c,Eso-AdenoCA,2,5
72,b9bcba3a-c9be-4305-b5f4-c861282921e0,Eso-AdenoCA,3,5
73,ba096d4f-5a6c-4c31-ae03-e7483cf58c38,Eso-AdenoCA,4,5
75,c971ffa7-ce37-4138-b028-598a30478e25,Eso-AdenoCA,1,5
76,c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0,Eso-AdenoCA,2,5
77,cb381d49-4546-400c-af02-f877083caa0a,Eso-AdenoCA,3,5
78,cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e,Eso-AdenoCA,4,5
80,d1842491-29ff-4801-8c8a-4d619f749dd1,Eso-AdenoCA,1,5
81,d4cf11be-3bd7-403b-9722-91d8e8761e4d,Eso-AdenoCA,2,5
82,d707940e-0f9d-4da3-9380-90a422e44efd,Eso-AdenoCA,3,5
83,da910f22-126e-41dc-be6b-47c8f69ad106,Eso-AdenoCA,4,5
85,de581588-be15-4bf4-95d1-aa5478b53ab6,Eso-AdenoCA,1,5
86,ded8b673-53df-4038-a375-7cd0fd2a1b9f,Eso-AdenoCA,2,5
87,dfde4013-9062-42f5-a42b-626ef8334a41,Eso-AdenoCA,3,5
88,e7a0889c-dd8c-4230-9c63-384f1f6ee577,Eso-AdenoCA,4,5
90,e93b0979-65ef-4883-9b6e-39eb17966e66,Eso-AdenoCA,1,5
91,eb1531b0-8af1-4b2b-9192-644cb47101fc,Eso-AdenoCA,2,5
92,ec474dfa-527c-44f3-9224-bf1c858cabfc,Eso-AdenoCA,3,5
93,f0a33adc-ea90-46ef-a24a-a8d7e4e15db3,Eso-AdenoCA,4,5
95,f37de4fa-52f6-4fe4-a3fa-41803032c93f,Eso-AdenoCA,1,5
96,f48c3c82-bebe-4b8e-909e-e1a51a7142ec,Eso-AdenoCA,2,5
97,fab0be4b-c84a-45cd-a76f-44d9a8bf1846,Eso-AdenoCA,3,5
0,34d7b6cc-cfcf-4178-b075-f4d129ab18f7,Head-SCC,4,5
2,f35f7712-d5c6-47f6-98ed-704edbbc1e19,Head-SCC,1,5
3,7e584ff6-0b81-4f85-81da-b8117afee326,Head-SCC,2,5
4,c2124bb2-30e1-4093-9a8a-3a188a6dc0a9,Head-SCC,3,5
5,a8041e86-071e-46cd-8fb5-7ecdc1ab0553,Head-SCC,4,5
7,54e78de0-d357-4125-a904-ab35e461572b,Head-SCC,1,5
8,5193a482-6ed9-4504-bd7c-c8b9e4103577,Head-SCC,2,5
9,46d35b82-e1b7-4d35-be5e-3a70fd47e421,Head-SCC,3,5
10,1727e88b-df0a-4af2-9191-8c6061d98ad0,Head-SCC,4,5
12,d3709eea-ca2a-49ac-b79c-871a5473d450,Head-SCC,1,5
13,a315b798-f037-48d5-91ed-e733e3bbd6ee,Head-SCC,2,5
14,e52ffa79-557a-4024-81f3-f3826c227ec5,Head-SCC,3,5
15,190eb791-383d-4e27-870d-e470630843e7,Head-SCC,4,5
17,bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b,Head-SCC,1,5
18,c76f7fcc-2748-4b6d-805e-d21652dd5e3a,Head-SCC,2,5
19,08227616-02a5-46e8-9db1-f2d1d691ab23,Head-SCC,3,5
20,469eddf2-6e02-46bf-820f-6296a2b776e2,Head-SCC,4,5
22,fb8b5ff5-4164-4276-b75b-b0ee6bda7329,Head-SCC,1,5
23,d4b80307-abbd-48bb-b52c-6dcd409699a2,Head-SCC,2,5
24,b537bc07-9998-49f4-bbbe-5b617152bfd9,Head-SCC,3,5
25,02c6a893-49c5-49d1-8eb1-195021e70d52,Head-SCC,4,5
27,ca137611-533a-4d20-a85d-8e4c3a1eab2d,Head-SCC,1,5
28,dd67dec6-35dd-4efe-b913-ed4884855365,Head-SCC,2,5
29,6bbd66dd-efee-4d6e-b02f-f88e98526b82,Head-SCC,3,5
30,1fdab6a6-7346-4229-aa8d-5dbd258f0c60,Head-SCC,4,5
32,1aff91a6-1b0f-4575-8f4b-4e064a50b886,Head-SCC,1,5
33,9fb6b7be-0084-48f7-a256-6d170e72e97f,Head-SCC,2,5
34,0e6ca8dc-0f31-4675-95b1-5920576daeff,Head-SCC,3,5
35,0f9e70b3-24cf-4d76-af7b-84ace66ec5a7,Head-SCC,4,5
37,21205681-a0c7-48d0-81d4-0b7ef31158cf,Head-SCC,1,5
38,29fc38aa-f367-46a3-a14d-a5f657ad0caa,Head-SCC,2,5
39,3e604a1c-b95f-44ff-9723-e2fac845da3b,Head-SCC,3,5
40,5046f1b4-9d95-4841-ba30-691fa44719a2,Head-SCC,4,5
42,83eca7b5-45bb-44c0-8afe-36f8988d0078,Head-SCC,1,5
43,878a7fe7-20ff-4651-9587-b4d6fd42e929,Head-SCC,2,5
44,9650640f-154d-4696-aa96-3611c6fcee7b,Head-SCC,3,5
45,a0fe80e0-e3ac-485b-8a1a-4c80c101b874,Head-SCC,4,5
47,b86e88e7-0d5f-4b32-a35f-dc97251ab990,Head-SCC,1,5
48,c0812962-a345-48b7-aec0-01336c2d1eed,Head-SCC,2,5
49,d25a4c65-9cb4-4611-909e-e68f93408d84,Head-SCC,3,5
50,de8ef60b-4dbe-4aa8-adef-6f58cdfada29,Head-SCC,4,5
52,e2b5c926-491d-430d-8d9c-5c73d7752d1b,Head-SCC,1,5
53,ee963667-56b1-49bd-8896-e07b536d3014,Head-SCC,2,5
54,ef673d3d-2031-4036-ba25-4bc7ef04075b,Head-SCC,3,5
55,feccc27e-5c2e-4339-8746-0945fee93c1e,Head-SCC,4,5
0,9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b,Kidney-ChRCC,1,5
1,9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0,Kidney-ChRCC,2,5
2,9d29543e-8601-4fd0-8e76-3df3de465cab,Kidney-ChRCC,3,5
3,2ccd028d-e7e0-4f77-a512-f658a31819a4,Kidney-ChRCC,4,5
5,a592e80a-3b1a-46aa-be30-bcd87d6bca6f,Kidney-ChRCC,1,5
6,34739bd6-b3be-441d-8cdb-e4233bf14080,Kidney-ChRCC,2,5
7,9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9,Kidney-ChRCC,3,5
8,fae88d21-171c-4df4-b258-3c5948a1034b,Kidney-ChRCC,4,5
10,6400c324-2c94-477d-acb9-669d4ea46f1e,Kidney-ChRCC,1,5
11,f38fc6ac-2af8-4d89-a514-4e2c5fdf08de,Kidney-ChRCC,2,5
12,93b51c61-6eea-4228-a102-840a2e118522,Kidney-ChRCC,3,5
13,c6d6f49e-6e95-4e41-8388-71f6fe017d80,Kidney-ChRCC,4,5
15,07e0e938-f61f-477a-92a2-5b7e74b78943,Kidney-ChRCC,1,5
16,4729fe4b-c1ac-489b-a67e-91e5c5e3ff8c,Kidney-ChRCC,2,5
17,7087a2b6-7fc4-45b0-8c48-248864f03deb,Kidney-ChRCC,3,5
18,0b811c6a-8f05-44bd-ac33-fb720d189e71,Kidney-ChRCC,4,5
20,148536ce-ee2a-4952-a19d-10d6f44146b9,Kidney-ChRCC,1,5
21,09537dce-c797-4b60-962a-d4c3cd6ab00a,Kidney-ChRCC,2,5
22,1e8ae8dd-74c1-44d5-a74e-bfdce801c736,Kidney-ChRCC,3,5
23,85ed2434-da94-4333-90ca-6ca4691cbdd3,Kidney-ChRCC,4,5
25,d113ce88-04ab-4675-b363-92f80c28de34,Kidney-ChRCC,1,5
26,ba686386-8113-4885-b20f-6ad09a295604,Kidney-ChRCC,2,5
27,64f696a6-58b2-40a8-b848-fd775cd52529,Kidney-ChRCC,3,5
28,5bebc389-de0d-45b8-9d2f-6476988c358a,Kidney-ChRCC,4,5
30,9a90f951-ad96-4883-b97f-ac43395dae5d,Kidney-ChRCC,1,5
31,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,Kidney-ChRCC,2,5
32,bd2ec47b-a120-4b3b-b10d-aee09805ab33,Kidney-ChRCC,3,5
33,cdf313c8-59f9-41c6-9bd2-f47cb4287da5,Kidney-ChRCC,4,5
35,97c1a300-978d-4df1-9e97-ce2f92b9eff1,Kidney-ChRCC,1,5
36,c29f6ed6-880d-4f03-977e-1087738e5e60,Kidney-ChRCC,2,5
37,c00de7a0-0b09-4e07-988c-ef2a7f8e932a,Kidney-ChRCC,3,5
38,3ace181a-23bd-424e-a87e-e0c01a2a2cb8,Kidney-ChRCC,4,5
40,e9032df3-8692-4146-a867-b9b64c9b310a,Kidney-ChRCC,1,5
41,4ecbfd89-393f-4126-aa1c-951a2c23ef89,Kidney-ChRCC,2,5
42,81bb13fc-f082-4c0b-8066-1729f11ef617,Kidney-ChRCC,3,5
43,345a06d6-fa5c-4674-a847-88a6b537cf3c,Kidney-ChRCC,4,5
0,bef23192-57cd-4301-b7a7-5e82ca62482d,Kidney-RCC,1,5
1,759e20be-6a2b-4c54-aca0-6d358598d6f5,Kidney-RCC,2,5
2,a441697c-4ca0-4eab-9b01-b9cb50223ce2,Kidney-RCC,3,5
3,ba67c02a-180b-43f3-b53c-2b77d84fbe3c,Kidney-RCC,4,5
5,cf5deb22-f7eb-409d-a0e4-882716199c39,Kidney-RCC,1,5
6,6bd4bca3-e568-4d1b-8b42-401fdf13d751,Kidney-RCC,2,5
7,db4d1d04-1189-4c0e-99a7-904667af07b5,Kidney-RCC,3,5
8,72a27124-24b9-41f7-a065-774fdf5f7d19,Kidney-RCC,4,5
10,50515723-b495-42a9-8750-e3da288bf6a3,Kidney-RCC,1,5
11,51206157-94cc-4702-8247-c98283b487aa,Kidney-RCC,2,5
12,00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7,Kidney-RCC,3,5
13,141918cd-3e23-45bc-96e1-b208c80f69e7,Kidney-RCC,4,5
15,d01710f9-efc8-4b5f-9e53-300b30f9219f,Kidney-RCC,1,5
16,14dd86c1-dfb3-4124-a453-4d64223bc048,Kidney-RCC,2,5
17,c2aafb9c-230a-43df-9a43-b34aa145a7bd,Kidney-RCC,3,5
18,1d325d84-a3a0-4802-9842-76cb21cecb1c,Kidney-RCC,4,5
20,741c4656-0fd0-416e-86c8-f6533b6c96f4,Kidney-RCC,1,5
21,39c55051-e1bc-4081-962a-17205645de45,Kidney-RCC,2,5
22,9c181313-5b4c-41c5-9ad5-a5a86fe609aa,Kidney-RCC,3,5
23,005794f1-5a87-45b5-9811-83ddf6924568,Kidney-RCC,4,5
25,d5c87d16-172f-4790-8867-949dcaa534d4,Kidney-RCC,1,5
26,f3c1a125-06e9-41c4-9558-275a3e346cc5,Kidney-RCC,2,5
27,3b7810f7-f8ff-4d62-b766-3ba06170194c,Kidney-RCC,3,5
28,29548b5f-c88a-4908-8c46-e86483e75067,Kidney-RCC,4,5
30,effb868c-f905-41a0-ace1-b5e508732534,Kidney-RCC,1,5
31,b51fa117-2c0a-4e1d-8ec4-9f039073a486,Kidney-RCC,2,5
32,5c156f63-6537-4d93-a6c2-4155618cf638,Kidney-RCC,3,5
33,19d6cf34-1cd7-4242-a4d1-5d3e11f428aa,Kidney-RCC,4,5
35,3afb3f57-545a-4ed5-9461-2fcb28d89399,Kidney-RCC,1,5
36,dddea2e4-b8c3-4157-9d92-6de472e8375a,Kidney-RCC,2,5
37,2c581a74-7716-4c20-b366-a8e1d9a901f6,Kidney-RCC,3,5
38,7bd3d112-d411-4ea8-a9a9-bd965f0fc943,Kidney-RCC,4,5
40,a9dbd55c-5dcc-48db-8785-6baef3fdd7db,Kidney-RCC,1,5
41,decfb419-63b3-47b0-9dfc-baae180566a0,Kidney-RCC,2,5
42,51e5a835-eb48-4640-87d0-f40f5e2bff18,Kidney-RCC,3,5
43,063cfacf-9933-4a2d-8921-0aeb76e12779,Kidney-RCC,4,5
45,c9ad6b1c-baa0-45a7-b7c4-733728505b8a,Kidney-RCC,1,5
46,2deb8f9a-9e0a-46d1-bcb5-902db3b5c8ac,Kidney-RCC,2,5
47,b6365bdb-e6d5-4615-95b3-db12a0c2f3d9,Kidney-RCC,3,5
48,ebe80d6c-7513-4f5e-9919-669b6d1fa68c,Kidney-RCC,4,5
50,79fa8423-2014-4536-a1f9-cb48aed3c45f,Kidney-RCC,1,5
51,33bf46dd-16b3-49c6-80d7-76caf27aa0f4,Kidney-RCC,2,5
52,d991f23a-dc1b-427a-b798-bd4187d3aa02,Kidney-RCC,3,5
53,bb567851-d4ff-4a93-8576-04a37aea68af,Kidney-RCC,4,5
55,0168a2a6-c3af-4d58-a51c-d33f0fc7876d,Kidney-RCC,1,5
56,3feac02a-c99f-4dd9-9eff-e4f5e87f7dc5,Kidney-RCC,2,5
57,00bf0350-8c7c-4b9e-8143-13ea2dc1122f,Kidney-RCC,3,5
58,04db8bef-8777-48ac-bc2e-3c9acb103f48,Kidney-RCC,4,5
60,10d15b7a-16d1-4953-aaef-f193ffa97f42,Kidney-RCC,1,5
61,155873b2-e5de-405f-87f6-6de0d238b160,Kidney-RCC,2,5
62,1e046ab9-fa4c-4c15-8d78-ed0048c80ebf,Kidney-RCC,3,5
63,2425a532-f562-423a-88f5-228642f53875,Kidney-RCC,4,5
65,267a9862-17bd-4056-ba4a-1f373736ffbb,Kidney-RCC,1,5
66,2e8ad1cd-d5d5-4bb4-8bbd-e9bef45088da,Kidney-RCC,2,5
67,33b7e799-ad10-498f-9948-8ce433311539,Kidney-RCC,3,5
68,34ab4c57-5240-4af7-a329-a5ab55934fd4,Kidney-RCC,4,5
70,42f88b95-fa12-47c7-93f1-cf72f207291c,Kidney-RCC,1,5
71,45348eff-4b09-4776-825e-b18de9dba937,Kidney-RCC,2,5
72,483bb781-0179-42e1-bf9c-487b240769b8,Kidney-RCC,3,5
73,494701ce-05d4-440b-a65e-d925902b9d42,Kidney-RCC,4,5
75,50203cff-83f8-4884-8346-b91ef717d00e,Kidney-RCC,1,5
76,50a5970d-a0cb-4251-8ab0-74ad0e94be9a,Kidney-RCC,2,5
77,54842328-9432-4820-8976-7964bf9bf147,Kidney-RCC,3,5
78,603594e3-e427-494c-b9ee-e872d6629563,Kidney-RCC,4,5
80,642e1379-1061-40bc-9a4c-f7c191e84d9d,Kidney-RCC,1,5
81,64446aec-c125-4c81-b9cc-62482cb1aaed,Kidney-RCC,2,5
82,675a5a32-b405-4f03-bfcd-756343d1dfaf,Kidney-RCC,3,5
83,6ba5f81a-b7a0-4c18-a112-2e11094eec85,Kidney-RCC,4,5
85,7815397b-aa39-4b79-bcaa-6859a3f115f8,Kidney-RCC,1,5
86,81d0d6bb-7319-4b67-bcf7-36df24e76b43,Kidney-RCC,2,5
87,85422a8e-2599-4dab-a257-150e380ecba8,Kidney-RCC,3,5
88,85448d11-9f84-44b7-8ae3-a115f24bdb76,Kidney-RCC,4,5
90,8fa0484b-5f95-4ec8-b3de-cea2e8f3c5ca,Kidney-RCC,1,5
91,8fb7fcac-6c1d-40c2-9309-b53821cbef30,Kidney-RCC,2,5
92,8fc7a4cc-c25d-4372-bf17-2dae795e5596,Kidney-RCC,3,5
93,959efb81-1d56-4659-9b7a-09f2b62483f2,Kidney-RCC,4,5
95,9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa,Kidney-RCC,1,5
96,a0eb2611-1ca6-44b7-897e-ce18399eb7bc,Kidney-RCC,2,5
97,a2034620-e4b5-4d4f-ac05-7fc1c098eb40,Kidney-RCC,3,5
98,a335b03d-41ac-4d41-a2a9-3134b5b0a0a7,Kidney-RCC,4,5
100,a54aac0e-4108-49cf-bf50-687031c7cda6,Kidney-RCC,1,5
101,a56cd282-f6c5-4373-b3d8-676562894598,Kidney-RCC,2,5
102,a89a2341-263d-4e7f-87fa-18d9692d6b2b,Kidney-RCC,3,5
103,aad8c8d6-d828-4aac-9cfb-cee893e36850,Kidney-RCC,4,5
105,b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15,Kidney-RCC,1,5
106,b28f7607-f162-425f-b44d-64e9633c8824,Kidney-RCC,2,5
107,b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c,Kidney-RCC,3,5
108,b7fbd99c-dea0-4448-a430-7f94c611e702,Kidney-RCC,4,5
110,bb659e7c-0b97-41b5-ac10-a66bb1f6f283,Kidney-RCC,1,5
111,bcf54c96-2b62-4e24-926f-d77576250dd1,Kidney-RCC,2,5
112,bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71,Kidney-RCC,3,5
113,c14407ad-670e-4d1e-9417-2b76f4810fff,Kidney-RCC,4,5
115,c298ec82-8305-4c89-898f-268308f782b2,Kidney-RCC,1,5
116,c504d5a9-29b0-4b7e-ac7b-5e543449a0f4,Kidney-RCC,2,5
117,c5bc0826-8037-4fe6-ad4e-b1b675e771fb,Kidney-RCC,3,5
118,c8f64a71-e545-4eb6-9da3-2d43ae0c2627,Kidney-RCC,4,5
120,cbb788dd-964b-4cfd-80e1-979c7b5b3c52,Kidney-RCC,1,5
121,d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e,Kidney-RCC,2,5
122,d429c27a-5963-42fe-b3a0-7252c20669d8,Kidney-RCC,3,5
123,d4c6061b-5019-4564-806d-4e75910a4690,Kidney-RCC,4,5
125,d926a39f-d057-4e78-8907-b74f52157d99,Kidney-RCC,1,5
126,dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91,Kidney-RCC,2,5
127,db4592fb-13c2-4d61-9dc3-a5d43def8d4b,Kidney-RCC,3,5
128,de4c3f91-d164-47df-9971-feba840d247c,Kidney-RCC,4,5
130,e053d377-e4f2-4aee-af7d-e61605e0f4f5,Kidney-RCC,1,5
131,e1217ebe-1826-41a9-b6c4-702100a66f5e,Kidney-RCC,2,5
132,e5c89fcf-cc57-4fad-a138-ea47ee9ea225,Kidney-RCC,3,5
133,e6801359-d1d7-4871-b2fb-180674a2e469,Kidney-RCC,4,5
135,f269134a-e3d5-4020-bcf5-01fb42f914b2,Kidney-RCC,1,5
136,f64e9609-d75d-400c-a92d-d77fd54d6c29,Kidney-RCC,2,5
137,f6e758a5-150f-4424-90b7-1c1a34aec9a3,Kidney-RCC,3,5
138,f9a81200-5381-496a-8062-099f9e793618,Kidney-RCC,4,5
140,fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6,Kidney-RCC,1,5
141,fbf937f1-5f30-470c-8a77-46cd1c41e073,Kidney-RCC,2,5
142,fd74de4d-6973-4597-a541-e8a13d80ad55,Kidney-RCC,3,5
143,fec30898-f86b-4207-aa78-de77142c8f50,Kidney-RCC,4,5
1,00c27940-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
2,01dc6872-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
3,030695f6-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
4,03c88506-d72e-4a44-a34e-a7f0564f1799,Liver-HCC,4,5
6,062e96d4-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
7,06ecd127-6c24-422d-a7fb-bf5aee1b8b7b,Liver-HCC,2,5
8,072f4146-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
9,0831e45e-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
11,0be08326-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
12,0cdbabf2-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
13,0d259ac2-03d1-4814-9b0b-d05e3a6029b7,Liver-HCC,3,5
14,0dd39eca-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
16,10136472-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
17,10cb8ac6-c622-11e3-bf01-24c6515278c0,Liver-HCC,2,5
18,10db2142-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
19,1127b561-ea40-4d5e-95df-daa0a5ebc1e4,Liver-HCC,4,5
21,1295947c-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
22,13bd2b30-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
23,145f6dbb-9744-44f7-8485-e440689de3fd,Liver-HCC,3,5
24,15895218-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
26,17de5b12-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
27,18f5e75e-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
28,19085f7d-e6a6-406f-bd09-520a27e0283d,Liver-HCC,3,5
29,19fe27d8-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
31,1c00925b-7328-4db0-b930-04aab2d80719,Liver-HCC,1,5
32,1c10ab52-01a3-11e4-8395-af1f6b7ba88c,Liver-HCC,2,5
33,1c1c6494-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
34,1cb25b72-3726-4f12-9e22-f5c7e4b05681,Liver-HCC,4,5
36,1df8939c-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,5
37,1ea7e01c-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
38,1fd69adc-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
39,221d0290-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
41,23eb72d8-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,5
42,2468e58c-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
43,2572b0bc-c622-11e3-bf01-24c6515278c0,Liver-HCC,3,5
44,27fcccdc-c622-11e3-bf01-24c6515278c0,Liver-HCC,4,5
46,295aac88-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
47,2b569b88-c622-11e3-bf01-24c6515278c0,Liver-HCC,2,5
48,2bd56bba-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
49,2bff30d5-be79-4686-8164-7a7d9619d3c0,Liver-HCC,4,5
51,2e0bbaf6-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
52,2ecd8358-c622-11e3-bf01-24c6515278c0,Liver-HCC,2,5
53,2f149d78-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
54,305a5074-5384-45a0-985d-289b178d09f6,Liver-HCC,4,5
56,31bcfd64-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,5
57,31c0c8f8-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
58,32be40fa-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
59,33a8693c-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
61,343fcbc2-f30c-4ffa-a0b3-f5bb21e5e70b,Liver-HCC,1,5
62,34c24482-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
63,352fbbb4-88a5-4354-b1fa-3a01da3fbfa7,Liver-HCC,3,5
64,35cca3b8-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
66,35f82a33-bde2-47e2-8aba-ff1fd5920219,Liver-HCC,1,5
67,36d9c1aa-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
68,36e1d9cc-32ec-4a0a-8fb1-c46f058a6fb8,Liver-HCC,3,5
69,380593d8-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
71,3a49a936-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
72,3b02a7a7-e5bc-4e77-b691-521603630b00,Liver-HCC,2,5
73,3b41cb48-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
74,3bacc189-01b8-46cc-a442-f393c0f428c6,Liver-HCC,4,5
76,3c78970e-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,5
77,3d400522-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
78,3e2a85d0-c622-11e3-bf01-24c6515278c0,Liver-HCC,3,5
79,3e68233a-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
81,3faeb03e-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,5
82,40b1e928-c623-11e3-bf01-24c6515278c0,Liver-HCC,2,5
83,41840dc1-5ea2-4f01-a0d4-8b65add641c8,Liver-HCC,3,5
84,41de507a-c623-11e3-bf01-24c6515278c0,Liver-HCC,4,5
86,42e92d78-c623-11e3-bf01-24c6515278c0,Liver-HCC,1,5
87,43206cb7-787d-4f68-8019-55e8585c4b4d,Liver-HCC,2,5
88,43dadc68-c623-11e3-bf01-24c6515278c0,Liver-HCC,3,5
89,446437de-c622-11e3-bf01-24c6515278c0,Liver-HCC,4,5
91,45aedf22-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,5
92,4624fd20-e2ad-4826-b606-a694b04e1076,Liver-HCC,2,5
93,463bf060-8ba6-4a73-8173-172025f7b527,Liver-HCC,3,5
94,468083cb-95c3-47c1-9d96-79bcf7bf3f26,Liver-HCC,4,5
96,47d77750-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,5
97,47e5ff56-9534-4fcf-a593-33027e877f93,Liver-HCC,2,5
98,484a41c8-fcaf-488d-97dc-bfe6a4b88a95,Liver-HCC,3,5
